"","ID_point","ID_carre","nb_sp","altitude","NDVI_mean_250","NDVI_var_250","CLC_250","CLC_500","Contains_Water_250","Contains_Forest_250","Contains_Urban_250","Contains_Agri_250","Temp_range","Precip","Dist_1_bat","Bt_v_250","Bt_v_500","nb_sp_carre","prop_sp","Dist_1_bat_log","Bt_v_250_quart","Bt_v_500_quart"
"14","010295P04","010295",10,-0.210431716922551,1.39957766101085,-0.965047531657696,"Forest and natural","Forest and natural","0","1","0","0",0.520323979812706,1.21175114715866,464.704562873942,0,247.300000000279,33,0.303030303030303,6.14140185500968,"0","1"
"15","010295P05","010295",6,-0.216652692849931,0.618572061775221,-0.0211335851121143,"Forest and natural","Forest and natural","0","1","0","1",0.561109538275685,1.19912269343825,222.445497088089,74.8799999970943,10020.9649999532,33,0.181818181818182,5.40468211469199,"1","2"
"16","010295P06","010295",6,-0.250868060450526,-0.267995656385293,-0.115367022205159,"Agriculture","Agriculture","0","1","0","1",0.520323979812706,1.21369389497662,29.7799196462919,7262.57500001614,28252.9400000609,33,0.181818181818182,3.39383432900816,"2","3"
"17","010295P07","010295",10,-0.263310012305288,-0.0677596116501252,-0.175840121297358,"Agriculture","Agriculture","0","0","0","1",0.520323979812706,1.24575061741488,75.7766859259502,5942.66999994701,15704.4349999861,33,0.303030303030303,4.32779067180161,"2","2"
"18","010295P08","010295",13,-0.27886245212374,0.408073993561449,-0.707917640751088,"Agriculture","Agriculture","0","0","0","1",0.520323979812706,1.18163717253837,65.8570367145398,16869.7800000224,63636.874832653,33,0.393939393939394,4.18748628223023,"3","3"
"19","010295P09","010295",16,-0.235315620632074,0.180605022287112,-0.661890686216697,"Agriculture","Agriculture","0","0","0","1",0.520323979812706,1.21369389497662,25.0015894840823,49070.6220790758,74776.660000019,33,0.484848484848485,3.21893940221041,"4","3"
"20","010295P10","010295",13,-0.238426108595765,0.497826143677881,-0.600530932726857,"Agriculture","Agriculture","0","0","0","1",0.520323979812706,1.14666652600772,23.7098020370018,15015.9149999124,60425.1150000147,33,0.393939393939394,3.16588855069627,"3","3"
"21","010492P01","010492",16,0.71960418422089,0.161758166944144,-0.51354407189343,"Urban","Agriculture","0","1","1","1",0.520323979812706,2.8838775538612,1,49650.6507278719,76900.5423991406,38,0.421052631578947,0,"4","3"
"22","010492P02","010492",19,0.704051744402438,0.706784580307286,-0.395720879090891,"Agriculture","Agriculture","0","1","0","1",0.520323979812706,2.91820074954223,204.96173524051,996.570000004489,16314.1293910357,38,0.5,5.32282330435239,"1","2"
"23","010492P03","010492",18,0.666725888838153,0.773229694737142,-0.374831862844617,"Agriculture","Agriculture","0","1","0","1",0.43875364080656,2.78382189091051,12.3451433192839,3993.90000005253,15379.7700001527,38,0.473684210526316,2.51326273223027,"2","2"
"24","010492P04","010492",16,0.567190274000059,0.729515877493836,-0.696647945211043,"Agriculture","Agriculture","0","1","0","1",0.561109538275685,2.81782136116673,5.8376208952178,36065.7450003059,37484.9150003164,38,0.421052631578947,1.76432333288211,"3","3"
"25","010492P05","010492",15,0.545416858254226,0.953374621984142,-0.652276747271004,"Agriculture","Agriculture","0","1","0","1",0.561109538275685,2.81782136116673,95.4983957678912,6010.62772701264,39296.7250002908,38,0.394736842105263,4.55910944910362,"2","3"
"26","010492P06","010492",14,0.7164936962572,1.38927305727301,-0.841723149470869,"Forest and natural","Forest and natural","0","1","0","1",0.43875364080656,2.73687024150906,183.532758313423,4823.63000008091,27973.9368974598,38,0.368421052631579,5.21239317098113,"2","3"
"27","010492P07","010492",18,1.08664176393636,0.939670769633081,-0.574488923263317,"Agriculture","Agriculture","0","1","0","1",0.275611406954565,2.69736585795466,89.322732213131,12665.4500000972,13724.6900001319,38,0.473684210526316,4.492256015545,"3","2"
"28","010492P08","010492",14,1.08042078800898,1.2793515524014,-0.710405384207119,"Forest and natural","Forest and natural","0","1","0","1",0.43875364080656,2.73687024150906,149.101749598125,7864.15000005387,7864.15000005387,38,0.368421052631579,5.00462895609571,"2","2"
"29","010492P09","010492",17,0.987106149098268,1.08496131118576,-0.707711600575901,"Agriculture","Forest and natural","0","1","0","1",0.357182523880563,2.69218506535039,219.0317444211,8923.39000008855,8923.39000008855,38,0.447368421052632,5.38921667100654,"3","2"
"30","010492P10","010492",17,0.775592967567318,0.893703547150399,-0.772549385656899,"Forest and natural","Forest and natural","0","1","0","1",0.561109538275685,2.63713830398318,273.423673966367,0,102640.622678627,38,0.447368421052632,5.6110225114934,"0","4"
"31","010511P01","010511",21,-0.359735139179692,-0.334322894539554,-0.579562566960099,"Agriculture","Agriculture","0","0","0","1",0.642680655201682,0.0279218547042417,41.2150721534137,26304.0255653501,48821.9900000153,44,0.477272727272727,3.71880401842273,"3","3"
"32","010511P02","010511",16,-0.409502946598739,-0.37028597334964,-0.166229595672941,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.0175600718611508,345.676582341846,0,9165.16000010987,44,0.363636363636364,5.84550360480625,"0","2"
"33","010511P03","010511",18,-0.353514163252311,-1.13578473359266,1.04445047950407,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.0583593571147941,403.334869083007,0,7254.06500004389,44,0.409090909090909,5.99976715755925,"0","2"
"34","010511P04","010511",15,-0.365956115107072,-0.503674857317644,0.758101001408326,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.0583593571147941,573.072825626317,0,0,44,0.340909090909091,6.3510128039727,"0","0"
"35","010511P05","010511",18,-0.356624651216001,-0.635007490339093,-0.0232790751158521,"Agriculture","Agriculture","0","0","0","1",0.642680655201682,0.0279218547042417,91.5371161808301,15714.2799998299,19604.8119788624,44,0.409090909090909,4.51674453135182,"3","2"
"36","010511P06","010511",15,-0.334851235470168,-0.226323338585339,0.963065409240048,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.0703403599855876,195.947426539392,3808.78999993956,17745.4914485973,44,0.340909090909091,5.27784639130802,"2","2"
"37","010511P07","010511",23,-0.359735139179692,-0.545453105390607,0.933400315630043,"Agriculture","Agriculture","0","0","0","1",0.642680655201682,0.1101680736957,36.509099758602,7748.08999994176,21379.7949998601,44,0.522727272727273,3.59756153797111,"2","3"
"38","010511P08","010511",21,-0.334851235470168,-0.200618391753011,0.439183760328535,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.118263185661466,241.330552007644,672.100000001257,21482.2439302265,44,0.477272727272727,5.48616757882099,"1","3"
"39","010511P09","010511",21,-0.378398066961834,-0.258479262568626,0.658853286570798,"Agriculture","Agriculture","0","0","0","1",0.683465435744809,0.0991590376375359,440.405693480967,0,5274.10000000097,44,0.477272727272727,6.08769633274172,"0","1"
"40","010511P10","010511",18,-0.328630259542787,-0.470209239674928,0.523683622245134,"Agriculture","Agriculture","0","0","0","1",0.642680655201682,0.136720278104873,191.17702248492,5160.8058758051,24005.399443816,44,0.409090909090909,5.2531998181076,"2","3"
"41","010521P01","010521",27,-0.257089036377907,-0.27065330258746,0.683465287805843,"Agriculture","Agriculture","1","0","0","1",0.601895096738664,0.420049196906699,48.8914500769235,2044.33000000543,8139.61000004364,44,0.613636363636364,3.88960253614096,"1","2"
"42","010521P02","010521",23,-0.253978548414217,-0.592746334161256,0.850427303034097,"Urban","Agriculture","1","0","1","1",0.601895096738664,0.420049196906699,103.634375643792,20954.2897539499,55259.9799999697,44,0.522727272727273,4.64086908602172,"3","3"
"43","010521P03","010521",26,-0.266420500268978,-0.124133431392802,0.156541278327182,"Agriculture","Agriculture","0","0","0","1",0.561109538275685,0.404506423824788,52.5671303485678,3534.58295213224,45157.57886849,44,0.590909090909091,3.96209102609713,"2","3"
"44","010521P04","010521",22,-0.253978548414217,0.0844799739116775,-0.407483663566317,"Agriculture","Agriculture","0","0","0","1",0.561109538275685,0.404506423824788,51.2016342322844,4837.43000004475,72346.8693428834,44,0.5,3.93577145013538,"2","3"
"45","010521P05","010521",20,-0.263310012305288,-0.341782358659522,-0.268563487832969,"Agriculture","Agriculture","0","0","1","1",0.561109538275685,0.420049196906699,29.1269609741256,14377.3900000508,35007.6550000402,44,0.454545454545455,3.37166423920304,"3","3"
"46","010521P06","010521",30,-0.263310012305288,0.671192325327737,-0.716761675165588,"Forest and natural","Forest and natural","0","1","1","1",0.561109538275685,0.398030334252175,40.7706491377944,6839.73000004655,81648.7302780843,44,0.681818181818182,3.70796243865178,"2","4"
"47","010521P07","010521",20,-0.244647084523145,-0.368845484536809,-0.967680314070147,"Urban","Urban","0","1","1","1",0.561109538275685,0.402239950582013,16.5339491784069,111124.52932835,182527.620000266,44,0.454545454545455,2.80541579306302,"4","4"
"48","010521P08","010521",20,-0.27575196416005,-0.144661249184155,-0.73708262953195,"Agriculture","Agriculture","0","1","1","1",0.561109538275685,0.402239950582013,27.9800151203079,18151.2728328073,73877.9400000147,44,0.454545454545455,3.33149050963418,"3","3"
"49","010521P09","010521",26,-0.260199524341598,0.597098692236856,-0.440254141797057,"Agriculture","Agriculture","0","1","0","1",0.561109538275685,0.406125446217942,353.131354538296,0,20058.3294779929,44,0.590909090909091,5.86684009689149,"0","3"
"50","010521P10","010521",22,-0.253978548414217,0.331496949431247,-0.23650883701591,"Agriculture","Agriculture","0","0","0","1",0.561109538275685,0.410982513397401,211.547079850913,4775.16000002978,25242.555000113,44,0.5,5.35444757348259,"2","3"
"51","010539P01","010539",16,0.483207098980417,-1.16757598774675,-0.156829438070307,"Urban","Urban","0","1","1","1",0.601895096738664,2.50146414838312,2.72927724694598,116474.519404273,270987.148090262,35,0.457142857142857,1.00403682943737,"4","4"
"52","010539P02","010539",13,0.486317586944108,-1.5075791768351,-0.946991473477944,"Urban","Urban","0","0","1","0",0.601895096738664,2.50146414838312,19.0961607911332,143214.398723007,463336.547352215,35,0.371428571428571,2.9494873091484,"4","4"
"53","010539P03","010539",16,0.508091002689941,-1.12997354633065,-0.658285151437187,"Urban","Urban","0","0","1","0",0.642680655201682,2.52736850667357,14.8711470014685,96331.5451570198,214109.845000504,35,0.457142857142857,2.69942289276753,"4","4"
"54","010539P04","010539",14,0.592074177709582,0.94004480621431,-0.697904370413968,"Forest and natural","Forest and natural","0","1","1","0",0.520323979812706,2.55618718432552,166.287806262651,7653.71999993606,48840.1050003051,35,0.4,5.11372005977425,"2","3"
"55","010539P05","010539",12,0.996437612989339,1.57905770723845,-0.915962615230129,"Forest and natural","Forest and natural","0","1","0","0",0.357182523880563,2.5707583858639,773.872771327557,0,0,35,0.342857142857143,6.65140748194839,"0","0"
"56","010539P06","010539",19,0.554748322145297,-0.370305340353845,-0.672022844845646,"Agriculture","Urban","0","0","1","1",0.601895096738664,2.57723447543651,115.087226383406,34956.4854619266,189354.160000412,35,0.542857142857143,4.74569033114535,"3","4"
"57","010539P07","010539",12,0.595184665673273,0.455871149066533,-0.643844422637138,"Agriculture","Agriculture","0","1","0","1",0.520323979812706,2.55618718432552,34.8976716093272,14811.8649999604,82364.2750002841,35,0.342857142857143,3.55242011091764,"3","4"
"58","010539P08","010539",12,1.03376346855362,1.66208378276919,-0.938821919336785,"Forest and natural","Forest and natural","0","1","0","0",0.479538421349687,2.64717616376691,730.675371909348,0,0,35,0.342857142857143,6.59396927343833,"0","0"
"59","010539P09","010539",14,1.2359451861935,1.77248962112098,-1.14659477791125,"Forest and natural","Forest and natural","0","1","0","0",0.357182523880563,2.60378667984568,567.231260460829,0,0,35,0.4,6.34076708734666,"0","0"
"60","010539P10","010539",17,1.44123739179707,1.60211462349572,-1.07972431878919,"Forest and natural","Forest and natural","0","1","0","0",0.275611406954565,2.67664268753758,39.1126080984481,1059.24000003468,1059.24000003468,35,0.485714285714286,3.66644487277381,"1","1"
"61","010623P01","010623",21,0.175268790575064,-0.160121442958298,-0.0222875528815005,"Urban","Agriculture","0","0","1","1",0.642680655201682,2.42828441526641,5.26981360062343,40827.0200000983,64320.6150001471,44,0.477272727272727,1.66199499202706,"4","3"
"62","010623P02","010623",18,0.234368061885182,0.657674156392002,-0.0890527289757467,"Forest and natural","Agriculture","0","1","0","1",0.601895096738664,2.47167429445673,42.635919371392,16628.4800000974,52495.8950000247,44,0.409090909090909,3.75269707573288,"3","3"
"63","010623P03","010623",18,0.386781972106014,0.743202466966147,-0.162002068084072,"Forest and natural","Forest and natural","0","1","0","1",0.561109538275685,2.42828441526641,678.610410726055,0,0,44,0.409090909090909,6.5200471937091,"0","0"
"64","010623P04","010623",25,-0.014470975210053,0.968669464680719,-0.801040584024754,"Agriculture","Agriculture","0","1","0","1",0.683465435744809,2.38165649128977,1,18216.1800000571,41749.9650002557,44,0.568181818181818,0,"3","3"
"65","010623P05","010623",16,0.125500983156017,1.0050822984218,-0.413891046686039,"Agriculture","Agriculture","0","1","0","1",0.642680655201682,2.37064745523161,287.861725962378,0,20841.0991056227,44,0.363636363636364,5.66248024665612,"0","3"
"66","010623P06","010623",19,0.153495374829231,0.901522296348394,-0.20208438704507,"Forest and natural","Forest and natural","0","1","0","1",0.642680655201682,2.37064745523161,45.2222696602406,509.645000043791,509.645000043791,44,0.431818181818182,3.81158965710377,"1","1"
"67","010623P07","010623",22,-0.0735702465201713,0.737599271374302,-0.765601384916223,"Agriculture","Agriculture","0","0","0","1",0.724250994207827,2.29714360142099,417.729864434554,0,3240.5950000321,44,0.5,6.03483496627687,"0","1"
"68","010623P08","010623",15,-0.036244390955886,0.978571637456166,-0.809690463693527,"Agriculture","Agriculture","0","1","0","1",0.724250994207827,2.27609631031,264.145669576445,0,9600.79140030885,44,0.340909090909091,5.57650072967108,"0","2"
"69","010623P09","010623",19,-0.00824999928267209,0.372811000278403,-0.575168074471904,"Agriculture","Agriculture","0","1","0","1",0.724250994207827,2.27609631031,7.53468608855585,25153.563443446,29864.7250001937,44,0.431818181818182,2.01951717076682,"3","3"
"70","010623P10","010623",23,0.29035684523161,0.266745293994156,0.0422438968142089,"Forest and natural","Forest and natural","0","1","1","1",0.601895096738664,2.38424708522646,240.264940391946,367.230329444366,28543.7700001136,44,0.522727272727273,5.48174223277201,"1","3"
"71","010840P01","010840",13,1.4008010482691,1.23739130878892,-0.777802840670662,"Forest and natural","Forest and natural","0","1","0","1",0.357182523880563,2.69380408774355,160.247468568575,1274.82499996526,1274.82499996526,38,0.342105263157895,5.07671929891205,"1","1"
"72","010840P02","010840",12,1.45990031957921,1.81779110283408,-0.804056979212182,"Forest and natural","Forest and natural","0","1","0","0",0.234826626411438,2.64102419488821,360.368052431597,0,1274.82499996526,38,0.315789473684211,5.88712587705361,"0","1"
"73","010840P03","010840",15,1.29815494546731,-0.466310385703218,-0.68000470173044,"Agriculture","Agriculture","0","0","1","1",0.316396965417583,2.74787967283633,7.081554737782,64301.2991855209,131621.305066531,38,0.394736842105263,1.95749347932994,"4","4"
"74","010840P04","010840",15,1.71807082056552,1.43485938779797,-0.535817455095171,"Forest and natural","Forest and natural","0","1","0","1",0.234826626411438,2.6925087907752,547.930399510324,0,0,38,0.394736842105263,6.30614827068895,"0","0"
"75","010840P05","010840",15,1.431905927906,1.06864234764178,-0.574798077018463,"Agriculture","Agriculture","0","1","0","1",0.316396965417583,2.74787967283633,44.1650371249074,1072.92499996489,50428.8299997607,38,0.394736842105263,3.7879334607924,"1","3"
"76","010840P06","010840",13,1.5283310547804,1.39258897799313,-0.898317414350622,"Forest and natural","Forest and natural","0","1","0","1",0.316396965417583,2.74787967283633,565.849702224845,0,0,38,0.342105263157895,6.33832849916783,"0","0"
"77","010840P07","010840",14,1.78650155576671,1.72269926301636,-0.940130867700777,"Forest and natural","Forest and natural","0","1","0","0",0.19404106794842,2.68344250253501,828.53799220677,0,0,38,0.368421052631579,6.71966269243173,"0","0"
"78","010840P08","010840",13,1.67141350111016,1.72853048094939,-0.88654321955694,"Forest and natural","Forest and natural","0","1","0","0",0.19404106794842,2.60637687851327,696.509071658668,0,0,38,0.342105263157895,6.5460808177706,"0","0"
"79","010840P09","010840",13,1.81449594743992,1.93912538418419,-0.922631578656412,"Forest and natural","Forest and natural","0","1","0","0",0.0716843925594433,2.60831962633123,715.113260112957,0,0,38,0.342105263157895,6.57244093590153,"0","0"
"80","010840P10","010840",15,1.96690985766076,2.08263352784979,-1.01759015103641,"Forest and natural","Forest and natural","0","1","0","0",0.153255509485441,2.63843360095152,841.719557013207,0,0,38,0.394736842105263,6.73544689108269,"0","0"
"81","010873P01","010873",20,-0.247757572486836,-1.03993073277609,1.81789083076974,"Agriculture","Agriculture","0","0","1","1",0.928178008602949,1.23959825326708,207.069033279227,7456.65518802415,46039.3649998817,36,0.555555555555556,5.33305223177112,"2","3"
"82","010873P02","010873",12,-0.247757572486836,-1.78488209705685,1.99621190664067,"Agriculture","Agriculture","0","0","0","1",0.928178008602949,1.34710118206482,411.778871165368,0,319.879999997094,36,0.333333333333333,6.02048648479113,"0","1"
"83","010873P03","010873",12,-0.253978548414217,-0.700262891510579,-0.0179688175404678,"Agriculture","Agriculture","0","0","1","1",0.928178008602949,1.27035967873699,224.387653102514,111.980000015348,671.005000006873,36,0.333333333333333,5.41337515030998,"1","1"
"84","010873P04","010873",11,-0.247757572486836,-0.592060163012241,-0.111427746878209,"Agriculture","Agriculture","1","1","0","1",0.928178008602949,1.34710118206482,502.565759790666,0,0,36,0.305555555555556,6.21972649662618,"0","0"
"85","010873P05","010873",18,-0.238426108595765,-0.707483774953738,0.0728755043006968,"Agriculture","Agriculture","0","0","0","1",0.928178008602949,1.54688878254139,283.681817385658,0,2350.24500006135,36,0.5,5.6478532487692,"0","1"
"86","010873P06","010873",9,-0.244647084523145,-0.608683055788891,0.243005783148454,"Agriculture","Agriculture","0","0","0","1",0.928178008602949,1.43873800762493,320.135787943191,0,217.124999997905,36,0.25,5.76874524311062,"0","1"
"87","010873P07","010873",10,-0.244647084523145,-1.09592372843607,1.13791594650796,"Agriculture","Agriculture","0","0","0","1",0.968963567065928,1.40506226279352,83.1525798587238,217.124999997905,217.124999997905,36,0.277777777777778,4.42067723172075,"1","1"
"88","010873P08","010873",14,-0.247757572486836,-0.775599406621372,0.169910607282181,"Agriculture","Agriculture","0","0","0","1",0.968963567065928,1.40506226279352,252.067254489654,0,16591.0400393104,36,0.388888888888889,5.52969593479997,"0","2"
"89","010873P09","010873",17,-0.213542204886241,-0.473158409065403,-0.500986143347819,"Agriculture","Agriculture","0","0","1","1",0.928178008602949,1.5135367631348,91.0065117051265,1186.62000002107,17797.0649998591,36,0.472222222222222,4.51093106115595,"1","2"
"90","010873P10","010873",22,-0.235315620632074,-0.328842213349317,-0.57595018060674,"Urban","Agriculture","0","0","1","1",0.968963567065928,1.31569230574528,33.5219659865765,75677.4013196962,138116.834999951,36,0.611111111111111,3.51220092504482,"4","4"
"91","010884P01","010884",19,1.40391153623279,0.58735600312104,-0.667054431056008,"Agriculture","Agriculture","0","1","0","1",0.479538421349687,2.07469008270937,108.878078323207,3325.82499995711,76857.4485054739,49,0.387755102040816,4.6902287086945,"2","3"
"92","010884P02","010884",20,1.42879543994231,-0.229674825813179,-0.660345940757406,"Agriculture","Agriculture","0","1","0","1",0.357182523880563,2.18607890241213,28.6919971539915,49800.0736377169,61530.9549998455,49,0.408163265306122,3.35661823907247,"4","3"
"93","010884P03","010884",25,1.44745836772445,0.474302360444234,-0.365081765017376,"Agriculture","Agriculture","0","1","0","1",0.479538421349687,2.07469008270937,303.38999778064,0,24236.6839365086,49,0.510204081632653,5.71501909926698,"0","3"
"94","010884P04","010884",25,1.67452398907386,0.828210266677248,-0.653984937783711,"Agriculture","Agriculture","0","0","0","1",0.316396965417583,2.27965808052111,123.079509172933,1197.60499996133,1197.60499996133,49,0.510204081632653,4.81283056257567,"1","1"
"95","010884P05","010884",18,1.48789471125243,0.455371792583086,-0.736467123959524,"Forest and natural","Agriculture","0","1","0","1",0.397968082343542,2.16956455778669,92.6794155852529,18478.8786811138,61530.9549998455,49,0.36734693877551,4.52914639381763,"3","3"
"96","010884P06","010884",18,1.61231422980005,-0.154264507936355,-0.176696960129677,"Agriculture","Agriculture","0","1","0","1",0.357182523880563,2.18607890241213,342.356928888005,0,9103.36999997078,49,0.36734693877551,5.83585384455608,"0","2"
"97","010884P07","010884",20,1.79583301965778,0.546524656753715,-0.426934478253146,"Forest and natural","Forest and natural","0","1","0","0",0.316396965417583,2.27512513403556,158.320544565264,621.660000002477,9367.81999989506,49,0.408163265306122,5.06462174093761,"1","2"
"98","010884P08","010884",14,1.87981619467742,0.607812899063656,-0.516914427477186,"Forest and natural","Forest and natural","0","1","0","0",0.19404106794842,2.34960016412062,152.725207099958,9326.90741258289,12707.1449998978,49,0.285714285714286,5.02864027456672,"3","2"
"99","010884P09","010884",16,1.79272253169409,1.24900628493633,-0.624453308775263,"Forest and natural","Forest and natural","0","1","0","0",0.316396965417583,2.27512513403556,485.158130442544,0,1688.27999997139,49,0.326530612244898,6.18447487994687,"0","1"
"100","010884P10","010884",16,1.823827411331,1.33562385374703,-0.782359041520754,"Forest and natural","Forest and natural","0","1","0","0",0.234826626411438,2.26897276988776,641.677411809386,0,0,49,0.326530612244898,6.46408570359053,"0","0"
"101","010914P01","010914",14,-0.244647084523145,-0.530212902080899,0.852188807993257,"Agriculture","Agriculture","0","0","0","1",0.968963567065928,1.24995983847562,355.889502831918,0,5587.72653076153,46,0.304347826086957,5.87462029736894,"0","2"
"102","010914P02","010914",5,-0.225984156741003,-0.486144551010595,0.221985397096228,"Agriculture","Agriculture","0","0","0","1",0.968963567065928,1.31860662510678,319.959292692285,0,14772.4749999504,46,0.108695652173913,5.76819377736524,"0","2"
"103","010914P03","010914",14,-0.229094644704693,-0.119870065966929,-0.0300320184845078,"Agriculture","Agriculture","0","0","0","1",0.928178008602949,1.43193819262751,191.788918546342,570.059999976307,3341.44499991718,46,0.304347826086957,5.25639538469234,"1","1"
"104","010914P04","010914",5,-0.235315620632074,-1.38133843691945,0.817155239961733,"Agriculture","Agriculture","0","0","0","1",0.968963567065928,1.31860662510678,378.349335754664,0,217.124999997905,46,0.108695652173913,5.93581793750179,"0","1"
"105","010914P05","010914",10,-0.241536596559455,-2.02686998648425,0.669110351000199,"Agriculture","Agriculture","0","0","1","1",0.968963567065928,1.22729352497147,180.868573507634,217.124999997905,217.124999997905,46,0.217391304347826,5.19777065430045,"1","1"
"106","010914P06","010914",18,-0.232205132668384,-0.253231181512235,0.0119296556789063,"Agriculture","Agriculture","0","0","1","1",0.968963567065928,1.30662562223598,171.040412140868,2525.96999997459,48453.8204402938,46,0.391304347826087,5.14189985689069,"2","3"
"107","010914P07","010914",6,-0.229094644704693,-0.32276812353021,-0.0653163568386467,"Agriculture","Agriculture","0","0","0","1",0.928178008602949,1.40506226279352,192.877792389989,570.059999976307,16203.5649998511,46,0.130434782608696,5.2620567882972,"1","2"
"108","010914P08","010914",24,-0.213542204886241,-0.379638177505652,-0.930231088596199,"Urban","Urban","0","0","1","1",0.928178008602949,1.51904167643298,14.9948755235146,131649.256658176,277652.655000039,46,0.521739130434783,2.70770851096709,"4","4"
"109","010914P09","010914",17,-0.104675126157076,0.669432658028922,-0.849940510791527,"Agriculture","Agriculture","0","0","0","1",0.887392450139931,1.5653454797157,145.612321963307,3592.85999995633,20116.0649998714,46,0.369565217391304,4.98094776105063,"2","3"
"110","010914P10","010914",19,-0.104675126157076,1.33308958923833,-0.557880406813644,"Forest and natural","Forest and natural","0","1","0","1",0.887392450139931,1.5653454797157,233.143940139066,570.059999976307,1393.04499997175,46,0.41304347826087,5.45165603166228,"1","1"
"111","010916P01","010916",16,0.237478549848873,0.78281726681928,-0.245462578205319,"Forest and natural","Forest and natural","0","1","0","1",0.846607669596804,2.11807996189969,1,31151.0402188082,41679.8949998259,42,0.380952380952381,0,"3","3"
"112","010916P02","010916",19,0.3587875804328,0.838001961553711,0.0569717117713972,"Agriculture","Agriculture","0","1","0","1",0.724250994207827,2.0818136231316,244.058493450211,763.001811416771,22369.1043043583,42,0.452380952380952,5.49740792381818,"1","3"
"113","010916P03","010916",15,0.246810013739944,1.23519423981178,0.00224680209397667,"Agriculture","Agriculture","0","1","0","1",0.724250994207827,2.0818136231316,305.289708475487,0,313.200000008801,42,0.357142857142857,5.72126118962626,"0","1"
"114","010916P04","010916",14,0.43032880359768,1.32832412216175,-0.0977665914198193,"Forest and natural","Forest and natural","0","1","0","1",0.805822111133786,2.13686038449881,392.824324517925,0,3540.68500005506,42,0.333333333333333,5.97336250052511,"0","1"
