"","ID_point","ID_carre","nb_sp","altitude","NDVI_mean_250","NDVI_var_250","CLC_250","CLC_500","Contains_Water_250","Contains_Forest_250","Contains_Urban_250","Contains_Agri_250","Temp_range","Precip","Dist_1_bat","Bt_v_250","Bt_v_500","nb_sp_carre","prop_sp","Dist_1_bat_log","Bt_v_250_quart","Bt_v_500_quart"
"1511","170388P10","170388",11,-0.945359573970313,-0.160601976558902,0.300189310375511,"Agriculture","Agriculture","0","0","0","1",-0.826425525157435,-0.669963921350615,348.17411161901,0,6770.78499992129,28,0.392857142857143,5.85270267540006,"0","2"
"1512","170471P01","170471",28,-0.923584132122724,-0.644400001680758,-0.831380971937254,"Agriculture","Agriculture","0","0","0","1",-0.668788296037495,-0.617554254588583,26.7355129811127,50322.4618910379,61969.1549998965,53,0.528301886792453,3.28599275584006,"4","3"
"1513","170471P02","170471",31,-0.920473354715926,-0.518868509805004,-0.559408161937418,"Agriculture","Agriculture","0","0","0","1",-0.668788296037495,-0.617554254588583,8.66843292775059,31246.0100000326,60706.7349998888,53,0.584905660377358,2.15968802794494,"4","3"
"1514","170471P03","170471",32,-0.911141022495531,-0.268526189599841,-0.784852647908775,"Agriculture","Agriculture","0","0","0","1",-0.629378800839074,-0.610658251342244,38.5392947680646,7997.81413232085,71725.6549997261,53,0.60377358490566,3.65167836411783,"3","4"
"1515","170471P04","170471",29,-0.942248796563514,-1.11556112333299,1.02241931593533,"Agriculture","Agriculture","0","1","0","1",-0.629378800839074,-0.612382252153829,127.763927051735,11249.5201456381,81401.1150000298,53,0.547169811320755,4.85018424115928,"3","4"
"1516","170471P05","170471",31,-0.926694909529522,-0.373008766936759,-0.806106617452148,"Agriculture","Agriculture","0","1","0","1",-0.629378800839074,-0.612382252153829,29.8378884857334,19527.89428034,93838.3699997874,53,0.584905660377358,3.3957790116299,"3","4"
"1517","170471P06","170471",31,-0.942248796563514,-0.35089710494221,0.813761369783647,"Agriculture","Agriculture","0","1","0","1",-0.629378800839074,-0.612382252153829,76.7256561798535,13474.7823349541,48295.250181031,53,0.584905660377358,4.34023615282965,"3","3"
"1518","170471P07","170471",33,-0.901808690275135,-0.675301245048804,0.106621636888995,"Agriculture","Agriculture","0","1","0","1",-0.629378800839074,-0.618243897003079,27.3735341107565,2238.73000001939,10216.9149999763,53,0.622641509433962,3.30957663823738,"2","2"
"1519","170471P08","170471",31,-0.929805686936321,-0.6322172543569,-0.134560636265278,"Agriculture","Agriculture","0","1","0","1",-0.668788296037495,-0.625139900249417,157.878086353527,1559.43500001894,4034.76999999215,53,0.584905660377358,5.06182312982891,"1","1"
"1520","170471P09","170471",23,-0.945359573970313,-1.03144305309044,-0.124527325731979,"Agriculture","Agriculture","0","0","0","1",-0.708197791235877,-0.631001545098667,271.95842048644,0,1836.16500003447,53,0.433962264150943,5.60564918875214,"0","1"
"1521","170471P10","170471",12,-0.945359573970313,-2.12466985109946,1.96053902384105,"Agriculture","Agriculture","0","0","0","1",-0.668788296037495,-0.626518974629097,583.730264890604,0,0,53,0.226415094339623,6.36943900094371,"0","0"
"1522","170605P01","170605",15,-0.864479361393555,-0.827016802206871,-0.760449497223624,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.43205180935195,22.7850947407556,107851.072797484,120981.15499991,44,0.340909090909091,3.12610658273905,"4","4"
"1523","170605P02","170605",24,-0.880033248427547,0.0530291706885207,-0.0711655404869556,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.44894689103589,348.316934594696,0,25842.3062645336,44,0.545454545454545,5.85311279690404,"0","3"
"1524","170605P03","170605",27,-0.929805686936321,0.00820811116203083,-0.245589225554429,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.44894689103589,135.534792607103,16150.048174476,26088.3749997832,44,0.613636363636364,4.90922837936761,"3","3"
"1525","170605P04","170605",19,-0.939138019156716,-0.113375924100294,0.431697948936467,"Agriculture","Agriculture","0","1","0","1",-0.156467113479177,-0.452739819090964,643.782088333025,0,0,44,0.431818181818182,6.46736029668989,"0","0"
"1526","170605P05","170605",25,-0.942248796563514,-0.1859589118487,0.15683175343466,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.45687746312863,170.281758632196,20276.6139124457,34576.3549998235,44,0.568181818181818,5.13745446879126,"3","3"
"1527","170605P06","170605",31,-0.936027241749918,0.281089883413792,-0.655172813898196,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.451360534261971,13.0670613853705,6567.55999998469,20468.6899998413,44,0.704545454545455,2.57009466573612,"2","3"
"1528","170605P07","170605",21,-0.923584132122724,-0.490118139893551,-0.365178415748352,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.451360534261971,193.296460486471,2380.82999999542,4954.42499997141,44,0.477272727272727,5.26422507506097,"2","1"
"1529","170605P08","170605",25,-0.914251799902329,-0.182586026950323,-0.332672279888954,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.443430172618545,183.323646135852,6228.9349999096,29318.3649998139,44,0.568181818181818,5.21125314890338,"2","3"
"1530","170605P09","170605",14,-0.917362577309127,-0.963744705518984,0.932354693705085,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.452739819090964,364.069044435725,0,9838.759999898,44,0.318181818181818,5.89734353216501,"0","2"
"1531","170605P10","170605",22,-0.876922471020748,-0.429446933577222,-0.493773032854142,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.457566895093813,251.114732645432,0,14059.4699999684,44,0.5,5.52590993686545,"0","2"
"1532","170717P01","170717",6,-0.945359573970313,-0.794378882119105,0.0604673635210972,"Agriculture","Agriculture","1","0","0","1",-0.826425525157435,-0.625829542663914,1220.16164279346,0,0,31,0.193548387096774,7.10673862304373,"0","0"
"1533","170717P02","170717",9,-0.945359573970313,-0.737503231475855,-0.558634477655893,"Agriculture","Agriculture","1","0","0","1",-0.826425525157435,-0.626863901061002,507.732268429667,0,0,31,0.290322580645161,6.22995427799875,"0","0"
"1534","170717P03","170717",15,-0.942248796563514,-1.28015604164979,2.53118224081059,"Agriculture","Agriculture","1","0","0","1",-0.865835020355855,-0.63375990430734,775.031277659952,0,0,31,0.483870967741935,6.65290338680988,"0","0"
"1535","170717P04","170717",5,-0.942248796563514,-0.91608522091116,-0.118899742016924,"Agriculture","Agriculture","0","0","0","1",-0.826425525157435,-0.626863901061002,922.145240375068,0,0,31,0.161290322580645,6.8267027386722,"0","0"
"1536","170717P05","170717",3,-0.945359573970313,-0.794378882119105,0.0604673635210972,"Agriculture","Agriculture","1","0","0","1",-0.826425525157435,-0.625829542663914,1220.06337127079,0,0,31,0.0967741935483871,7.10665808004286,"0","0"
"1537","170717P06","170717",10,-0.942248796563514,-0.98585465382636,1.22121151970986,"Agriculture","Agriculture","0","0","0","1",-0.826425525157435,-0.633414977875435,645.176579776555,0,0,31,0.32258064516129,6.46952404642383,"0","0"
"1538","170717P07","170717",8,-0.945359573970313,-0.977889493948282,0.774955354394529,"Agriculture","Agriculture","0","0","0","1",-0.826425525157435,-0.630656618666762,604.805164248512,0,0,31,0.258064516129032,6.40490636359956,"0","0"
"1539","170717P08","170717",10,-0.942248796563514,-0.584429097983546,0.1546871696114,"Agriculture","Agriculture","0","0","0","1",-0.865835020355855,-0.63375990430734,378.510929954449,0,24172.2949999119,31,0.32258064516129,5.93624494948686,"0","3"
"1540","170717P09","170717",14,-0.942248796563514,-0.553035873908413,-0.184205325351053,"Agriculture","Agriculture","0","0","0","1",-0.826425525157435,-0.630656618666762,1097.88179595378,0,0,31,0.451612903225806,7.00113796231607,"0","0"
"1541","170717P10","170717",6,-0.945359573970313,-0.941168881188333,-0.0995909546648513,"Agriculture","Agriculture","0","0","0","1",-0.78701678163268,-0.627208617043593,1280.43707371615,0,0,31,0.193548387096774,7.1549567624689,"0","0"
"1542","170721P01","170721",7,-0.917362577309127,-0.167273527726114,0.387194451103892,"Forest and natural","Agriculture","0","1","0","1",-0.471741571719134,-0.520665493157258,274.365487462432,0,51548.8076595666,22,0.318181818181818,5.61446111338763,"0","3"
"1543","170721P02","170721",10,-0.932916464343119,-0.622565129209818,-1.03430081842114,"Agriculture","Agriculture","0","1","1","1",-0.471741571719134,-0.52928549721518,40.3406970329997,22153.1907886863,135534.914999895,22,0.454545454545455,3.69736081133067,"3","4"
"1544","170721P03","170721",6,-0.898697912868337,-1.53275382105866,-0.981853547883289,"Urban","Urban","0","0","1","0",-0.471741571719134,-0.528940570783275,21.6565318344373,138663.653552431,300918.759999585,22,0.272727272727273,3.07530711030549,"4","4"
"1545","170721P04","170721",11,-0.923584132122724,-0.0555775400522831,-0.814133414148462,"Agriculture","Agriculture","0","1","1","1",-0.471741571719134,-0.520665493157258,17.1729560019083,33240.0899999159,124651.339999934,22,0.5,2.84333582094803,"4","4"
"1546","170721P05","170721",7,-0.911141022495531,-0.436962962188868,-0.377093930752796,"Agriculture","Agriculture","0","1","0","1",-0.432332076520714,-0.507562918629764,153.222642015964,140.599999997765,30093.7086768929,22,0.318181818181818,5.03189204022394,"1","3"
"1547","170721P06","170721",7,-0.908030245088732,-0.601439723227526,-0.543662177760381,"Agriculture","Agriculture","0","0","1","1",-0.432332076520714,-0.50239091619501,135.274242641993,4514.9462116008,100606.792385768,22,0.318181818181818,4.90730414485848,"2","4"
"1548","170721P07","170721",3,-0.911141022495531,-1.56961985034098,-0.644777050765866,"Agriculture","Agriculture","0","0","0","1",-0.392923332995958,-0.497908556174753,88.1847391978063,24598.6499998819,27107.9799998568,22,0.136363636363636,4.47943392307402,"3","3"
"1549","170721P08","170721",9,-0.904919467681934,-1.40133937909241,0.488743490744846,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.51032148828775,433.351386168132,0,6017.196858668,22,0.409090909090909,6.07154891430175,"0","2"
"1550","170721P09","170721",9,-0.914251799902329,-1.34787427815836,0.734558295302382,"Agriculture","Agriculture","0","0","1","1",-0.471741571719134,-0.519630924310856,172.070186350565,32658.044999946,100424.958749238,22,0.409090909090909,5.14790245375724,"4","4"
"1551","170721P10","170721",11,-0.89247635805474,-0.795413193985999,-0.903119595843113,"Agriculture","Agriculture","0","0","1","1",-0.471741571719134,-0.530319855612268,13.0568991262837,32244.7799997904,162558.485000001,22,0.5,2.56931666275339,"4","4"
"1552","170772P01","170772",25,-0.914251799902329,-0.830314270346972,1.27444705555179,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.489978194531327,298.874141005132,0,13425.6952091557,51,0.490196078431373,5.70002255168028,"0","2"
"1553","170772P02","170772",35,-0.942248796563514,-0.148831675977806,-0.350353723233261,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.482392548870493,286.9914143406,0,5425.20000000927,51,0.686274509803922,5.65945230012261,"0","1"
"1554","170772P03","170772",32,-0.942248796563514,0.281636992565796,-0.737650144829949,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.482392548870493,572.250824521855,0,0,51,0.627450980392157,6.34957739967367,"0","0"
"1555","170772P04","170772",30,-0.942248796563514,0.435234766409527,-0.721268469646258,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.487219835322655,806.91620401783,0,0,51,0.588235294117647,6.69321982646944,"0","0"
"1556","170772P05","170772",22,-0.942248796563514,0.180723292205315,-0.588718043375541,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.492046911325503,459.862075988491,0,1002.40823534328,51,0.431372549019608,6.13092660971607,"0","1"
"1557","170772P06","170772",32,-0.942248796563514,0.185505873597594,-0.512766403409353,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.49273655374,651.932685744389,0,0,51,0.627450980392157,6.47994131387343,"0","0"
"1558","170772P07","170772",38,-0.942248796563514,0.301519612280049,-0.640353985413619,"Agriculture","Agriculture","0","0","0","1",-0.0776481230824122,-0.47963418966182,26.4777091449214,4259.9149999572,5840.94999996247,51,0.745098039215686,3.27630321467235,"2","2"
"1559","170772P08","170772",32,-0.942248796563514,-0.0760908111681106,-0.435735658856181,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.471703828018394,291.492496910185,0,23686.0400001428,51,0.627450980392157,5.67501426587158,"0","3"
"1560","170772P09","170772",22,-0.89247635805474,-0.479550208704258,-0.862675676038177,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.471703828018394,13.1316926344293,42692.1500001181,56978.9200001258,51,0.431372549019608,2.57502859351935,"4","3"
"1561","170772P10","170772",19,-0.898697912868337,0.109633957099405,0.327444776096874,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.465842183169144,188.973266482472,11339.3867144702,54760.9200001462,51,0.372549019607843,5.24160555787236,"3","3"
"1562","170813P01","170813",21,-0.864479361393555,-0.937387441650252,-0.552606823474803,"Agriculture","Agriculture","0","1","0","1",-0.156467113479177,-0.416190875615784,4.71288439927328,11203.4249999736,11203.4249999736,42,0.5,1.55030011958503,"3","2"
"1563","170813P02","170813",17,-0.864479361393555,-0.613302548393065,-0.262331791001082,"Forest and natural","Forest and natural","0","1","0","1",-0.117057618280795,-0.417914876427368,208.99735174184,992.23876458636,11203.4249999736,42,0.404761904761905,5.34232158079286,"1","2"
"1564","170813P03","170813",17,-0.87381169361395,-0.828964414937705,-0.521371559000132,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.416190875615784,320.108323420905,0,7569.27376661925,42,0.404761904761905,5.76865944920228,"0","2"
"1565","170813P04","170813",15,-0.864479361393555,0.193795181760832,0.0281035507390082,"Forest and natural","Forest and natural","0","1","0","0",-0.156467113479177,-0.416190875615784,450.591932949735,0,235.379999996163,42,0.357142857142857,6.11056212493006,"0","1"
"1566","170813P05","170813",13,-0.870700916207152,0.0522439824633665,-0.212358606116895,"Forest and natural","Agriculture","0","1","0","1",-0.0776481230824122,-0.411708515595527,281.132662643222,0,10228.4300002066,42,0.30952380952381,5.63882666697594,"0","2"
"1567","170813P06","170813",19,-0.858257806579958,-0.169339951259851,-0.219002984849245,"Agriculture","Agriculture","0","1","0","1",-0.0776481230824122,-0.411708515595527,17.801772406158,5019.61499998049,5271.05499996856,42,0.452380952380952,2.8792980257206,"2","1"
"1568","170813P07","170813",11,-0.876922471020748,-0.949832295974583,-0.0421925251740013,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.438602886166383,771.779170598004,0,0,42,0.261904761904762,6.64869846065693,"0","0"
"1569","170813P08","170813",16,-0.883144025834345,-0.676937779989838,0.309700901381568,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.438602886166383,570.256711673719,0,0,42,0.380952380952381,6.34608663079926,"0","0"
"1570","170813P09","170813",15,-0.876922471020748,-1.31300542056847,-0.274974885562222,"Agriculture","Agriculture","0","0","0","1",-0.117057618280795,-0.439292528580879,760.779015732195,0,0,42,0.357142857142857,6.63434292900562,"0","0"
"1571","170813P10","170813",21,-0.870700916207152,-0.688903164975709,-0.180245312869667,"Agriculture","Agriculture","0","0","0","1",-0.156467113479177,-0.443085456635954,388.349223474942,0,1115.80500001297,42,0.5,5.96190499531413,"0","1"
"1572","170971P01","170971",2,-0.901808690275135,-0.36436919128178,-0.792313827416231,"Agriculture","Agriculture","0","0","0","1",-0.471741571719134,-0.524802926745609,4.40510897632381,106938.954343963,155379.430000612,24,0.0833333333333333,1.48276499831569,"4","4"
"1573","170971P02","170971",9,-0.942248796563514,0.0800388701177693,-0.644262103508735,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.515148564290599,211.187502018132,3942.61233547658,129353.670334951,24,0.375,5.35274637403062,"2","4"
"1574","170971P03","170971",4,-0.939138019156716,0.063606207656251,-0.684495088619902,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.515148564290599,499.429080347641,0,666.956245464253,24,0.166666666666667,6.21346560672231,"0","1"
"1575","170971P04","170971",10,-0.942248796563514,0.035949692979492,-0.559664987032551,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.515148564290599,463.648687320334,0,3621.01836592326,24,0.416666666666667,6.13912712605563,"0","1"
"1576","170971P05","170971",6,-0.942248796563514,0.138699144414593,-0.357455506886171,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.515148564290599,563.098889005584,0,0,24,0.25,6.33345525926197,"0","0"
"1577","170971P06","170971",6,-0.942248796563514,0.533297290694296,-0.838419003143388,"Agriculture","Agriculture","0","1","0","1",-0.392923332995958,-0.505149485852997,777.25234434182,0,0,24,0.25,6.65576506513479,"0","0"
"1578","170971P08","170971",4,-0.942248796563514,0.329381268381636,-0.0325250156046714,"Forest and natural","Agriculture","0","1","0","1",-0.392923332995958,-0.505149485852997,554.454513296625,0,0,24,0.166666666666667,6.31798477149888,"0","0"
"1579","170971P09","170971",3,-0.942248796563514,-0.0379992486716455,-0.398964949260543,"Agriculture","Agriculture","0","1","0","1",-0.392923332995958,-0.505149485852997,472.744791496241,0,3840.63055431891,24,0.125,6.15855569001884,"0","1"
"1580","170971P10","170971",2,-0.926694909529522,-0.156434928361883,-0.607224575840061,"Agriculture","Agriculture","0","0","0","1",-0.432332076520714,-0.51756220751668,178.527403060617,542.219999993686,542.219999993686,24,0.0833333333333333,5.1847421079838,"1","1"
"1581","171096P01","171096",24,-0.883144025834345,-0.12634464387903,-0.673409435824618,"Urban","Forest and natural","0","1","1","1",-0.984063505951041,-0.448257459070707,51.1859303074082,35715.8062805012,130534.32000001,46,0.521739130434783,3.93546469559795,"4","4"
"1582","171096P02","171096",32,-0.89247635805474,1.12961751128643,-0.877899335194908,"Forest and natural","Forest and natural","0","1","0","0",-1.06288174467422,-0.458946179922806,23.3992451119506,6982.83999993399,16034.639999908,46,0.695652173913043,3.15270376167023,"2","2"
"1583","171096P03","171096",26,-0.917362577309127,0.79376365354324,-0.78263545996256,"Forest and natural","Forest and natural","0","1","0","1",-1.06288174467422,-0.473082902398073,215.432191364645,2518.419999993,15532.5284275102,46,0.565217391304348,5.3726462027882,"2","2"
"1584","171096P04","171096",20,-0.926694909529522,1.27479137264879,-0.742246190298599,"Forest and natural","Forest and natural","0","1","0","0",-1.06288174467422,-0.472048544000986,704.781599868894,0,0,46,0.434782608695652,6.55788796739822,"0","0"
"1585","171096P05","171096",16,-0.917362577309127,0.745425940930695,-0.875835783208518,"Forest and natural","Forest and natural","0","1","0","1",-1.06288174467422,-0.473082902398073,148.632242908519,3410.74499997771,20999.5699999001,46,0.347826086956522,5.00147508659743,"2","3"
"1586","171096P06","171096",25,-0.914251799902329,0.451753084184033,-0.700936605725527,"Forest and natural","Forest and natural","0","1","1","1",-1.0234722494758,-0.465152540754647,36.1808877444369,13543.3600001625,74259.6538646086,46,0.543478260869565,3.5885310165494,"3","4"
"1587","171096P07","171096",33,-0.945359573970313,0.534493676703771,-0.746087998119369,"Agriculture","Agriculture","0","1","0","1",-1.06288174467422,-0.473082902398073,69.5880760685189,554.255000024568,8092.96999995507,46,0.717391304347826,4.24259323180867,"1","2"
"1588","171096P08","171096",20,-0.920473354715926,-0.578507909432712,-0.830825623828794,"Urban","Agriculture","0","0","1","1",-1.0234722494758,-0.465152540754647,7.11599391771818,37303.0850000638,70773.4050001294,46,0.434782608695652,1.96234491506997,"4","4"
"1589","171096P09","171096",29,-0.948470351377111,0.268891625768762,-0.900398221902874,"Agriculture","Agriculture","0","0","0","1",-1.0234722494758,-0.473082902398073,142.118217553868,4751.33499995029,4888.35499995019,46,0.630434782608696,4.95665922923536,"2","1"
"1590","171096P10","171096",20,-0.926694909529522,-0.243883513313658,-0.390389033597429,"Agriculture","Agriculture","0","0","1","1",-0.984063505951041,-0.458601463940215,313.147069703509,0,61723.6790971341,46,0.434782608695652,5.74667295144244,"0","3"
"1591","171232P01","171232",26,-0.898697912868337,-2.22002761064082,-1.16296999740104,"Urban","Urban","0","0","1","0",-0.471741571719134,-0.397226866688354,1,246261.265551141,863067.074094374,48,0.541666666666667,0,"4","4"
"1592","171232P02","171232",24,-0.932916464343119,-1.52230300150787,-0.709378640079244,"Urban","Urban","0","0","1","0",-0.471741571719134,-0.41101887318103,25.478434573067,155011.683227763,757939.298126823,48,0.5,3.23783239133886,"4","4"
"1593","171232P03","171232",20,-0.932916464343119,-3.95530286828374,-0.378928286632239,"Urban","Urban","1","1","1","0",-0.432332076520714,-0.409639798801351,43.3662926411235,54001.5074145808,228252.570145807,48,0.416666666666667,3.76968247208887,"4","4"
"1594","171232P04","171232",24,-0.87381169361395,-1.09123915343486,-1.12475516195852,"Urban","Urban","0","0","1","0",-0.432332076520714,-0.409639798801351,23.7861806993108,135730.549821321,430509.227474175,48,0.5,3.16910476915297,"4","4"
"1595","171232P05","171232",17,-0.886254803241143,-1.26035894654356,-0.950488420371378,"Urban","Urban","0","0","1","1",-0.432332076520714,-0.398606151517347,3.63695091721282,163283.802947091,532666.121163245,48,0.354166666666667,1.29114567050901,"4","4"
"1596","171232P06","171232",30,-0.945359573970313,-0.391041243508714,-0.186084649338266,"Agriculture","Agriculture","0","1","0","1",-0.392923332995958,-0.391365432288418,90.9745185857591,18807.5371144156,61344.3736397773,48,0.625,4.51057945176407,"3","3"
"1597","171232P07","171232",30,-0.945359573970313,-1.04506991587934,-0.147031746201515,"Agriculture","Agriculture","0","0","1","1",-0.392923332995958,-0.382055785815999,195.467193041978,716.120000006747,59641.3784950275,48,0.625,5.27539255481669,"1","3"
"1598","171232P08","171232",19,-0.920473354715926,-2.03251142206214,-0.734898380876573,"Urban","Urban","0","0","1","1",-0.392923332995958,-0.382055785815999,20.616144666849,81023.6025258705,340400.2099994,48,0.395833333333333,3.02607449053775,"4","4"
"1599","171232P09","171232",20,-0.876922471020748,-1.7401846738494,-0.661472866174966,"Urban","Agriculture","0","0","1","1",-0.392923332995958,-0.382055785815999,21.3101246466598,26231.849999887,81819.2651920013,48,0.416666666666667,3.05918229530317,"3","4"
"1600","171232P10","171232",21,-0.858257806579958,-1.57659644508595,0.576197920210152,"Agriculture","Agriculture","0","0","1","1",-0.392923332995958,-0.356885416056727,132.969259706155,13148.2941222352,57076.479999758,48,0.4375,4.89011797147818,"3","3"
"1601","171359P01","171359",15,-0.85514702917316,0.560556825381151,0.417289640650756,"Forest and natural","Forest and natural","0","1","0","1",-0.274694847400773,-0.210345347072042,487.701283111607,0,1080.72585027477,37,0.405405405405405,6.18970309365699,"0","1"
"1602","171359P02","171359",21,-0.864479361393555,-0.811583052353957,-0.601135505689302,"Agriculture","Agriculture","0","1","0","1",-0.274694847400773,-0.232067715208145,224.138670998083,2217.03662184572,13524.9849998338,37,0.567567567567568,5.41226492726787,"2","2"
"1603","171359P03","171359",14,-0.861368583986756,-1.25989723129464,-0.59869975465652,"Agriculture","Agriculture","0","0","0","1",-0.235285352202353,-0.252410798515254,85.2692625616859,8856.37000003224,14588.4750000468,37,0.378378378378378,4.44581404444268,"3","2"
"1604","171359P04","171359",14,-0.848925474359563,-0.80613744829991,-0.392776944822259,"Forest and natural","Forest and natural","0","1","0","1",-0.274694847400773,-0.23034371439656,221.402772935402,241.080000005197,6296.97000000067,37,0.378378378378378,5.39998354474625,"1","2"
"1605","171359P05","171359",20,-0.880033248427547,0.549856083436133,0.904949995609824,"Forest and natural","Forest and natural","0","1","0","1",-0.274694847400773,-0.23034371439656,543.35724429651,0,0,37,0.540540540540541,6.29776701207207,"0","0"
"1606","171359P06","171359",16,-0.836482364732369,0.838288477553568,1.102357189629,"Forest and natural","Forest and natural","0","1","0","0",-0.274694847400773,-0.21137970546913,598.224962180629,0,0,37,0.432432432432432,6.39396687414607,"0","0"
"1607","171359P07","171359",20,-0.827150032511974,0.871838151829986,0.722875010311625,"Forest and natural","Forest and natural","0","1","0","0",-0.314104342599155,-0.189657337333028,422.528896261186,0,167.199999998324,37,0.540540540540541,6.0462578379761,"0","1"
"1608","171359P08","171359",18,-0.827150032511974,-0.610863920719523,1.89766645101017,"Forest and natural","Forest and natural","0","1","0","1",-0.314104342599155,-0.172072402785277,504.553221053447,0,0,37,0.486486486486487,6.22367332690254,"0","0"
"1609","171359P09","171359",14,-0.824039255105176,0.592984143481585,1.53306640113948,"Forest and natural","Forest and natural","0","1","0","0",-0.274694847400773,-0.205862776602471,672.853965622136,0,0,37,0.378378378378378,6.51152831593868,"0","0"
"1610","171359P10","171359",13,-0.830260809918772,0.249725922725514,0.510216804542824,"Forest and natural","Forest and natural","0","1","0","0",-0.274694847400773,-0.21137970546913,517.288016222183,0,0,37,0.351351351351351,6.2485998107295,"0","0"
"1611","180261P01","180261",21,-0.460078298509765,-0.330034633758437,0.132434245429561,"Urban","Agriculture","0","0","1","1",0.158808096434369,-0.685479928654876,43.8042172623496,29954.5344863082,68783.6250000077,46,0.456521739130435,3.77973009727587,"4","4"
"1612","180261P02","180261",15,-0.407195082594192,0.251228942556352,-0.0915312868392371,"Agriculture","Agriculture","0","0","0","1",0.158808096434369,-0.626518974629097,453.679361657401,0,3309.08000001335,46,0.326086956521739,6.11739069667208,"0","1"
"1613","180261P03","180261",18,-0.400973527780595,-0.168450199071742,-0.449117518199388,"Agriculture","Agriculture","0","0","0","1",0.158808096434369,-0.60893425053066,290.853698898877,0,13887.9800001229,46,0.391304347826087,5.67282038782404,"0","2"
"1614","180261P04","180261",12,-0.425859747034982,-0.822555406454135,1.88554045103988,"Agriculture","Agriculture","0","0","0","1",0.158808096434369,-0.642379908365263,296.897039245991,0,9308.97713463551,46,0.260869565217391,5.69338540949362,"0","2"
"1615","180261P05","180261",24,-0.382308863339805,-0.190910865076809,-0.212385224388418,"Agriculture","Agriculture","0","1","1","1",0.158808096434369,-0.60893425053066,25.95686237744,19606.9750000217,25001.1599999446,46,0.521739130434783,3.2564360207963,"3","3"
"1616","180261P06","180261",20,-0.503629182204942,0.150768185690123,-0.699714156804072,"Agriculture","Agriculture","0","0","1","1",0.198216839959124,-0.672032638144791,101.545569782118,15508.0571531007,44968.0949999565,46,0.434782608695652,4.62050766109856,"3","3"
"1617","180261P07","180261",19,-0.410305860000991,0.282207192926286,-0.425882243006122,"Agriculture","Agriculture","0","0","1","1",0.158808096434369,-0.642379908365263,80.7064609041376,6826.51077593535,48354.3535867803,46,0.41304347826087,4.39081863284119,"2","3"
"1618","180261P08","180261",18,-0.453856743696168,0.00856918359661119,-0.910451367018712,"Urban","Urban","0","0","1","1",0.198216839959124,-0.659274990049203,24.1190098929509,48609.47426423,117227.155000049,46,0.391304347826087,3.18300032180213,"4","4"
"1619","180261P09","180261",21,-0.472521408136958,0.45368516480953,0.0680035035384444,"Urban","Agriculture","0","1","1","1",0.198216839959124,-0.594452601623487,26.2200649072888,23150.2517880539,89178.1450000249,46,0.456521739130435,3.26652495382024,"3","4"
"1620","180261P10","180261",20,-0.478742962950555,-0.132037759547059,-0.327589584887413,"Urban","Agriculture","0","0","1","1",0.198216839959124,-0.659274990049203,13.9474575354959,35259.2159319579,107509.696774888,46,0.434782608695652,2.63529723613681,"4","4"
"1621","180440P01","180440",15,-0.447635188882571,0.830799846152499,0.251093693409876,"Forest and natural","Forest and natural","0","1","0","0",0.198216839959124,-0.431706882920045,928.445628947064,0,0,33,0.454545454545455,6.8335118211321,"0","0"
"1622","180440P02","180440",11,-0.463189075916563,0.728691959982595,0.39937954462074,"Forest and natural","Forest and natural","0","1","0","0",0.198216839959124,-0.442050887789552,1151.4446177339,0,0,33,0.333333333333333,7.04877262234544,"0","0"
"1623","180440P03","180440",11,-0.447635188882571,0.28970152451561,0.930507131752533,"Forest and natural","Forest and natural","0","1","0","0",0.198216839959124,-0.398950867499939,1363.15528852911,0,0,33,0.333333333333333,7.21755735662952,"0","0"
